id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1349740592880787460,ferlen,,Do what makes you happy. Be with who makes you smile.,2018-06-13 18:25:34,15,625,15994,False,2021-01-14 15:30:08,Got my 2nd dose of #PfizerBioNTech this morning 💉 It was a smooth procedure thanks to the nurses who were assigned… https://t.co/sg3izjXxmW,['PfizerBioNTech'],Twitter for iPhone,0,1,False
1367864725745328133,Jimmy naaWin,United States,"Avgeek, world traveller, jet-A inhaler, living life one day at a time. All comments and opinions are of my own.",2017-09-10 00:16:15,75,434,184,False,2021-03-05 15:48:58,Thank you @WeAreDCPH and to all the staffs working tirelessly getting #texan vaccinated. Mama and I got our 2nd doz… https://t.co/UM26VzdKlc,['texan'],Twitter for iPhone,0,6,False
1378099769956913153,Rachna Tandon,Delhi/Meerut,"District Epidemiologist, Meerut. Tweets are personal opinion. RTs are not an endorsement.",2014-10-02 20:07:17,79,126,128,False,2021-04-02 21:39:23,"#PfizerBiontech #CovidVaccine found safe and 100% effective in 12- to 15-year-olds, company reports based on prelim… https://t.co/TrYDRa0ycV","['PfizerBiontech', 'CovidVaccine']",Twitter Web App,0,0,False
1347909967404269572,Tomás Ó Cárthaigh,"Galway, Ballinamuck, Banagher ","Politics, poetry, and all that is in between. Proudly #prolife - #aontú supporter: we are the #prolifeleft",2009-04-11 18:16:15,1300,3866,66205,False,2021-01-09 14:15:53,@missusryan @FergalBowers What was approved was the 5 dose per vial of #PfizerBioNTech #CovidVaccine - it's 0.45 pe… https://t.co/di58S02fl0,"['PfizerBioNTech', 'CovidVaccine']",Twitter for Android,0,0,False
1346227256620949510,Kyriakos Papadopoulos,"Κοζάνη, Ελλάς","Founder at @biennalesocial & @biennalesanto Artist. Curator. Economist. Brand Strategist at Leading Brands Agency (GR). Tweets in GR • IT • EN.

I break norms!",2009-02-04 08:24:47,686,234,28573,False,2021-01-04 22:49:24,"Do pharmaceutical companies had victims from #covid19? 

#PfizerBioNTech #AstraZeneca #Moderna #COVIDー19 #COVID20 #Covid","['covid19', 'PfizerBioNTech', 'AstraZeneca', 'Moderna', 'COVIDー19', 'COVID20', 'Covid']",Twitter Web App,0,1,False
1433497283556003850,@samillaiee,"London, England",https://t.co/sAgBinv4AC . #NHS Operations. #Mentor and Mentored #muslim #Pharmacist. @camhsstepstech DIGITAL HEALTH AND TRAINING.,2015-04-19 07:22:19,750,9,13177,False,2021-09-02 18:29:20,This one is controversial .  My vaccination vlog . Everything’s Muslim should consider before thinking about the va… https://t.co/YW8ysXphqZ,,Twitter for iPhone,0,1,False
1366266136862449664,Inasu Chirayath,Manjilas Studio,From fire to ice!,2009-11-30 09:10:41,128,192,1134,False,2021-03-01 05:56:45,Just finished my first dose of #COVID19Vaccine #PfizerBioNTech I’m forever grateful to this beautiful country #UAE… https://t.co/FUScQc993e,"['COVID19Vaccine', 'PfizerBioNTech', 'UAE']",Twitter for iPhone,0,0,False
1368818114444500995,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",2009-07-09 09:04:01,741179,428,961,True,2021-03-08 06:57:24,#NSTnation The government is expected to finalise discussions to obtain supply of 32 million doses of the Pfizer-Bi… https://t.co/TFLDloAHyD,['NSTnation'],Twitter Web App,0,1,False
1346827428123926529,Sumanth Patlolla,Hyderabad,Product Guy | IIFT Delhi Alumnus | Gunner | Runner | Quizzer | Explorer | Movie Buff | Football Enthusiast,2009-11-11 13:16:51,217,302,1410,False,2021-01-06 14:34:16,"new logo from @pfizer features a double helix spiral, and marks the first major redesign in 70 years #Pfizer… https://t.co/PADlyST72t",['Pfizer'],Twitter Web App,0,0,False
1344949323608457219,IANS Tweets,New Delhi,India's largest independent News Agency,2010-05-08 13:21:45,60006,45,118,True,2021-01-01 10:11:21,More than half a million doses of the #PfizerBioNTech #vaccine have arrived in #SaudiArabia. The authorities are li… https://t.co/qM5Vp3a2tz,"['PfizerBioNTech', 'vaccine', 'SaudiArabia']",Twitter Web App,2,5,False
1349828922091966464,Meaghan,/philadelphia,Maternal Fetal Medicine Research. MPH candidate @Penn. Watcher of all tv and live theater,2010-12-27 23:30:35,302,361,2649,False,2021-01-14 21:21:08,Got my first dose of the #PfizerBioNTech vaccine &amp; I feel great. I have a history of anaphylaxis so I had to wear a… https://t.co/iYwi18JlT8,['PfizerBioNTech'],Twitter for iPhone,1,22,False
1342236913768529920,Jelena Milic,Serbia,"Director, Center for Euro-Atlantic Studies CEAS, SERBIA, @CeasSerbia",2016-08-31 15:00:25,2219,379,20289,False,2020-12-24 22:33:12,#Serbian PM Ms Brnabic @SerbianPM  Receiving #PfizerBioNTech vaccine https://t.co/bE12VI5gYw,"['Serbian', 'PfizerBioNTech']",Twitter Web App,0,0,False
1407638963175641094,Kenny Jones (👉 vaccinated 👉 human/being 🏳️‍🌈),"Phoenix, AZ","Someone who doesn't like to describe himself; from time to time, try to Go with the Flow. #RepublicansAreTheProblem",2021-04-15 04:52:32,76,675,2096,False,2021-06-23 09:57:36,"I'm #FullyVaccinated 👍 w/ #PfizerVaccine 💘
If idiots don't wish 2 receive #lifesaving #vaccine 🤦‍♂️ then let them s… https://t.co/WZBvBRHlOi","['FullyVaccinated', 'PfizerVaccine', 'lifesaving', 'vaccine']",Twitter for Android,1,0,False
1361275334847590401,Ros Griffiths 🇪🇺+🇬🇧+🇪🇸 #FBPE #RejoinEU,European Union,🇬🇧 to stay in the🇪🇺! I also specialise in creating shopping websites showcasing real-time products at the best prices from top UK online stores.,2010-05-12 20:30:31,731,1154,43710,False,2021-02-15 11:25:05,"....and thank you Europe for developing the best vaccine available and letting us have the supplies, without which… https://t.co/Mclfq2sIkl",,Twitter for iPhone,0,0,False
1349620188832927744,Mashable Southeast Asia,Malaysia,"News, inspiration, and fun for the connected generation in SEA. 

Follow us on...
Facebook: https://t.co/bP7gsSUVT0
Instagram: https://t.co/CgxoDczLAv",2015-04-23 13:40:52,4143,28,59,True,2021-01-14 07:31:42,"This marks a historic shift in direction in the country's fight against COVID-19.
#MashableSEA #ThePhilippines… https://t.co/c7lOzLBq1Q","['MashableSEA', 'ThePhilippines']",Twitter Web App,0,0,False
1414197216042946565,Adam Wittek,"London, England",Lecoq-trained Actor | Presenter | Voice-Over Artist | Polyglot 🇬🇧🇩🇪🇵🇱🇫🇷 + David in #TheAWord + Co-Founder of @EquityUK Non-UK-Born Artists Network 🎭,2016-03-22 10:58:25,295,266,861,False,2021-07-11 12:17:45,"I did a #NumberTwo and it was magnificent! 💉💪🏻
.
.
#VaccinatedActor #VaxxedAndRelaxed #NoSideEffects #CovidVaccine… https://t.co/VIzAmiPCKX","['NumberTwo', 'VaccinatedActor', 'VaxxedAndRelaxed', 'NoSideEffects', 'CovidVaccine']",Twitter for Android,0,3,False
1349757640512073729,Hungary Today,Budapest,The latest tweets about #Hungary,2014-10-17 13:11:16,8533,1061,2370,False,2021-01-14 16:37:53,"Zsuzsanna Francia, daughter of #BioNTech biochemist Katalin Karikó, is a two-time olympic gold medalist in rowing.… https://t.co/wuUcH9EpK3",['BioNTech'],Twitter Web App,0,5,False
1352706035694370817,Gregor Kalinkat,"Berlin, Deutschland",Ecologist at @LeibnizIGB | currently working in @AubeNews | tweeting for @AFL_org | subject editor @oikos_journal | @ASAPbio_ ambassador | views are mine,2014-12-03 12:38:11,2395,4203,29513,False,2021-01-22 19:53:45,#PfizerBioNTech now announced they are selling vaccines to the African Union https://t.co/NeCqz9YUH1,['PfizerBioNTech'],Twitter for iPhone,0,0,False
1343907088662212620,Idan Lipin,Israel,"News, opinions, and jokes - in Hebrew, English, and Polish (and maybe German?)
Linguistics and international relations student.",2012-10-22 15:39:38,38,293,688,False,2020-12-29 13:09:53,"I have #MyotonicDystrophy, and I had a real fear from #Coronavirus.

On the one hand, I have to use #CPAP because o… https://t.co/e2bt4WIf17","['MyotonicDystrophy', 'Coronavirus', 'CPAP']",Twitter Web App,0,11,False
1406263090501406723,Leyvert Ann ♡,Republic of the Philippines,LyvrtSgysy😊 Aprl10🎂 Aries PickamForever💝✌,2011-06-22 07:21:46,435,587,3564,False,2021-06-19 14:50:22,First shot. 💉💞 #PfizerBioNTech https://t.co/NAHsFcgowJ,['PfizerBioNTech'],Instagram,0,0,False
1398523361060290562,We For News,"New Delhi, Delhi",News. Trends. Views. Insights. India and World at your fingertips. Delivered specially for you by a news icon.,2015-04-15 04:38:55,4589,76,4524,False,2021-05-29 06:15:27,"EU Recommends Pfizer-BioNTech Vaccine for 12-15 Year Olds 
#PfizerVaccine #PfizerBioNTech #VaccineForAll 
https://t.co/WH6SEPPPLy","['PfizerVaccine', 'PfizerBioNTech', 'VaccineForAll']",Twitter Web App,0,0,False
1417413418609528850,Trisha Seña,"Quezon City,Philippines",Fall seven times. Stand up eight. 💯💪,2012-06-04 07:30:09,247,98,3818,False,2021-07-20 09:17:47,Fully vaccinated! ❤💉 Thank you Lord! 😊 #PfizerBioNTech https://t.co/XLKmNC7cpo,['PfizerBioNTech'],Twitter for Android,0,1,False
1436373907641036800,All about Germany | deutschland.de,Frankfurt a.M.,"Stay up to date on what's happening in 🇩🇪 and our global outreach to all regions of the 🌍.
Recommendations: @ger_trends & @ger_service
💡🔗 https://t.co/JTO1dmJvH5",2009-02-17 11:53:42,294895,2645,10923,True,2021-09-10 17:00:00,"Will the #PfizerBiontech vaccine soon be approved for 5-to-11-year-olds? 

As autumn is approaching,… https://t.co/QtT9lpBlfC",['PfizerBiontech'],Sprinklr Publishing,0,9,False
1356213674176774145,"Pharmocracy, India",India,"Abridging the gap between the Pharmaceutical Industry and Academia. For regular updates, Join us: https://t.co/aNA4FCHvEA",2020-11-27 10:43:05,25,102,35,False,2021-02-01 12:11:51,@Pharmacad2016 #pharmocracy #pharmacy #newsletters #updates #pharmaceutical #healthcare #Mondayfacts… https://t.co/rmQPEhx0HM,"['pharmocracy', 'pharmacy', 'newsletters', 'updates', 'pharmaceutical', 'healthcare', 'Mondayfacts']",Twitter for Android,0,0,False
1347164009036967936,"Nataniel Lester-Coll, MD","Vermont, USA","Radiation Oncologist @UVMMedCenter Asst Prof @UVMLarnerMed • Married @candaspinar, Ayla’s dad • Alum @PennMedicine @YaleMed • #MedEd #AdvancesRO editor #HSRonc",2014-01-14 21:31:32,3630,1694,21156,True,2021-01-07 12:51:43,"✅ #PfizerBioNTech #CovidVaccine #2 

My heart aches after yesterday’s tragedy, but I don’t feel a thing from this s… https://t.co/loDOD4x1kQ","['PfizerBioNTech', 'CovidVaccine']",Twitter for iPhone,1,33,False
1397996008920031235,A Mocking Girl,This hallowed ground....,#Bitcoin,2009-05-14 12:28:51,392,630,52177,False,2021-05-27 19:19:56,@DrKissler #PfizerBioNTech 374 Tote https://t.co/4TCQm9kqTd,['PfizerBioNTech'],Twitter Web App,0,0,False
1354850144194351106,MarilynR,Herts,🏴󠁧󠁢󠁳󠁣󠁴󠁿,2017-02-25 18:40:18,87,141,9538,False,2021-01-28 17:53:40,What is 'insufficient' data?  There is as much published data for the AstraZeneca vaccine as there is for the Pfize… https://t.co/Swc0ccBhae,,Twitter Web App,0,1,False
1375837337226244096,Margaret Byrne,,,2010-02-10 10:24:50,10,148,155,False,2021-03-27 15:49:17,"Mam got vaccine 2 this am. Doc says 2 weeks for full ""immunity"" and then she can bit the clubs... #PfizerBiontech #upyourscovid","['PfizerBiontech', 'upyourscovid']",Twitter for Android,0,1,False
1367870519245213706,CHEManager International,"Weinheim, Germany","Wiley’s leading media brand providing first-hand information on the global chemical, life science and process industries.  https://t.co/xh8S6IJnaB",2010-01-14 07:42:26,3580,1199,468,False,2021-03-05 16:12:00,"As #immunization woes mount, #France has modified age limits it had placed on the #AstraZeneca vaccine earlier. It… https://t.co/S8Q1DlOnq6","['immunization', 'France', 'AstraZeneca']",TweetDeck,0,0,False
1366841327762223108,Kate 😷,"Chicago, IL","Daughter, sister, aunt, flygirl. Activist, advocate, dissenter, resister, voter. Equal Rights warrior. Occasional misspeller. Living outside my echo chamber.",2014-08-10 17:51:46,86,589,11069,False,2021-03-02 20:02:21,Get your vaccine. Wear your mask. #COVID19Vaccine #PfizerBioNTech #firstdosedone https://t.co/ni2R2At6kp,"['COVID19Vaccine', 'PfizerBioNTech', 'firstdosedone']",Twitter for iPhone,0,1,False
1404220792829878274,Medical News Today,United States,Evidence based health information and the latest news from the world of medical research. 🔬,2009-06-24 15:46:42,86170,1754,3067,False,2021-06-13 23:35:00,The @CDCgov outlines the latest findings from the HEROES-RECOVER study. The study is one of the first to demonstrat… https://t.co/lsn4RpE4WF,,Sprout Social,1,4,False
1421842605223170048,Séamus Keaveny,Ireland,GP Life is 4 living! Golf 🏌️‍♂️ anybody seen my ball 🤔Best moments....finding 🔎the fairway . Tweets are my own. Social Distancing 2 Metres 😷,2010-03-31 20:23:12,867,1473,22913,False,2021-08-01 14:37:48,"The new price for a #PfizerBiontech #Comirnaty shot 💉 is €19.50 against €15.50 previously;
New price for #Moderna… https://t.co/hERpQU6Jaj","['PfizerBiontech', 'Comirnaty', 'Moderna']",Twitter for iPhone,0,0,False
1451170677009129476,ronaldyohann,,,2012-03-01 01:25:54,18,239,5,False,2021-10-21 12:57:05,"THURSDAY: 

r e a d y
f o r 
t o m o r r o w ‘ s 
💉 . . . 

20211021 20:55  🤖🐽🎈

#taipei #taiwan #positivevibes… https://t.co/RHsEvAFFr2","['taipei', 'taiwan', 'positivevibes']",Instagram,0,0,False
1338150440534466560,The Epoch Times,"New York, USA","An independent, award-winning voice in print & online. Integrity & truthfulness in reporting. Email Sign up: https://t.co/OovwXvDr5L",2009-04-05 23:54:55,440115,90,28034,True,2020-12-13 15:55:01,"The newly approved #Vaccine for the #CCPVirus will start being distributed to US states on Dec. 14, according to of… https://t.co/qMJAhVhkOM","['Vaccine', 'CCPVirus']",Buffer,23,133,False
1380307205560369152,Tinomagura,,,2011-05-04 09:14:04,584,1609,12074,False,2021-04-08 23:50:57,Got my first vaccine shot #PfizerBiontech,['PfizerBiontech'],Twitter for Android,0,8,False
1407438181889236992,Claudia Ayala,,:: blah blah blah ::,2011-06-15 01:04:44,63,180,5404,False,2021-06-22 20:39:46,"I just got a new chip
😉

#1stcovidjab #PfizerBioNTech 😁","['1stcovidjab', 'PfizerBioNTech']",Twitter for Android,0,1,False
1373922077007286277,JeanPhi,Cheese and frogs Land,"TV editor. Love tvseries, animation, jazz, space, planes, hurricanes and cats. Twitter is great, but don't forget to get a life. De omnibus dubitandum",2014-06-26 18:42:42,481,1352,6352,False,2021-03-22 08:58:44,@AP @joseffederman This election is presented to you by #PfizerBiontech,['PfizerBiontech'],Twitter Web App,0,0,False
1443575213778554890,PHS_Scientist,"Rockville, MD","The Scientist Professional Advisory Committee represents Scientists within the Commissioned Corps of the USPHS. Follows, favorites & retweets ≠ endorsements.",2017-03-10 08:12:50,99,111,670,False,2021-09-30 13:55:25,"Are you eligible for a booster? 💉💉➕💉

@CDCgov recommends certain populations receive a #booster shot of… https://t.co/HsdVmL0TKa",['booster'],Twitter Web App,1,2,False
1344746162172157952,Marc Bailey,"Leeds, England",Associate Professor of Vascular Medicine & @TheBHF Intermediate Fellow @UoL_LICAMM | Vascular Surgery @LeedsHospitals | Aneurysm Research | Food | Wine | Gin,2016-07-25 18:03:20,730,836,4659,False,2020-12-31 20:44:03,"Thanks Simon. Useful to have this flagged up. 

But also. Go be me my second dose you bastards #PfizerBioNTech https://t.co/hN9JwAvLQR",['PfizerBioNTech'],Twitter for iPhone,0,1,False
1338578278056144897,India Grace McAlister,Toronto ,Cat Mom. india.mcalister@cbc.ca - Hit me up if you have any stories about Canadian kids! @cbckidsnews,2016-11-22 21:13:54,471,2823,52273,False,2020-12-14 20:15:05,"The first Ontarian was vaccinated just minutes later. A PSW, Anita Quidangen in Toronto.

#PfizerBioNTech… https://t.co/VX9cisW1kf",['PfizerBioNTech'],Twitter Web App,0,1,False
1440757543341477901,Wall Street Finance,,"publication featuring Wall Street news, and world wide investment & financial news",2008-07-29 23:27:15,1336,3,0,False,2021-09-22 19:19:00,President #JoeBiden will call for 70% of the world to be vaccinated by this time next year during a virtual summit… https://t.co/jRKJgcbiBg,['JoeBiden'],TweetDeck,0,0,False
1367775122711601152,Maria Chiu,,,2017-09-16 07:41:02,10,209,45,False,2021-03-05 09:52:55,Don’t be afraid to get vaccinated COVID-19 vaccination will help protect you from getting COVID. You may have some… https://t.co/WmYcV0Q7qO,,Twitter for iPhone,0,2,False
1365237579424165891,Mercuzio,"London, England","a maverick, a resilient dreamer, funny & dramatic. cuntrastamu. 
#bloccatodasalvini #risorsedellodio",2020-01-13 23:19:07,101,276,7678,False,2021-02-26 09:49:38,London Locked Down: Vaccini &amp; Co https://t.co/SM9IMMK37x #PfizerVaccine #PfizerBioNTech #CoronaVirusUpdates #NHS… https://t.co/ZJ6VjXYBdj,"['PfizerVaccine', 'PfizerBioNTech', 'CoronaVirusUpdates', 'NHS']",Twitter for Android,0,0,False
1342057124042575872,Saudi Gazette,"Jeddah, Saudi Arabia","The official Twitter account of Saudi Gazette, a leading English language daily in Saudi Arabia.",2012-04-30 13:01:28,199356,2,6,True,2020-12-24 10:38:47,"#BREAKING: Vaccination against #COVID19 begins in #Jeddah, as first batches of #PfizerBioNTech vaccine has arrived… https://t.co/zj2Cp1M9C1","['BREAKING', 'COVID19', 'Jeddah', 'PfizerBioNTech']",Twitter Web App,50,336,False
1441356741594296321,alexander siu,626 • los angeles // new york city,producer • designer •  #COVID19 writer • asian american culture creator • food inhaler // @uclafsph @andrewyang @fungbros @626nightmarket // 🎓@ucla,2008-09-10 02:20:14,8430,3655,405342,False,2021-09-24 11:00:00,"#BREAKING OVERNIGHT: @CDCDirector overrules #CDC advisory panel, approves #PfizerBiontech #CovidVaccine… https://t.co/5j6HZ3pvlQ","['BREAKING', 'CDC', 'PfizerBiontech', 'CovidVaccine']",Twitter Web App,1,0,False
1374667676606423043,"Riikka Kevo | Vihreät, Turku",.fi .fr .se .uk .de,Future is Here. #Covid19 #VirusEsto #ZeroTolerance #TalousVihreät #VihreätSijoittajat #GeoPolitics #Asia #EU #CIS #Money #EconomicGeography #FineArt #Dyslexia,2017-02-19 13:09:04,1145,2548,44497,False,2021-03-24 10:21:28,@MartinMurdoch5 @maaritalexandra @Rullakartina @Mikkaup @JakeLitmanen @zin_zah @AnneMil62562135 @jussisaramo… https://t.co/LbKLcaEkzH,,Twitter for iPad,0,1,False
1343044441909547008,Chris Lancashire,,"Author #BeyondCourage: Memoir of my son #AndrewsStory #Chondroblastic #Osteosarcoma #SarcomaAngel #AYAcancer
Book trailer
https://t.co/439TD14rRn",2015-12-12 03:56:35,2732,4962,108693,False,2020-12-27 04:02:02,"@AlanBixter @drajm @NjbBari3 @devisridhar @YouAreLobbyLud @FDA @TGAgovau As a consumer, I would like to be informed… https://t.co/J63jFC1O1R",,Twitter for Android,0,2,False
1351353747104960514,Linda Takahashi,,"Journalist, comic book geek, cosplayer, gym rat, busy mom, foodie who would run away to join the circus at the drop of a hat",2009-05-23 15:47:40,864,1492,6059,False,2021-01-19 02:20:14,Just found out that I DID receive the active #PfizerBioNTech vaccine as part of the #Coronavirus clinical trial.  G… https://t.co/g9ARqaLVpt,"['PfizerBioNTech', 'Coronavirus']",Twitter for Android,1,28,False
1345611052268937216,The Daily Star,Bangladesh,"Bangladesh's largest English Daily. The latest & breaking news, features, analysis and more from @dailystarnews.",2009-09-27 08:54:28,861523,82,482,True,2021-01-03 06:00:49,Mexican authorities said they are studying the case of a 32-year-old female doctor who was hospitalized after recei… https://t.co/gQf9huSvW0,,Twitter Web App,1,17,False
1375803959991017479,Güldenay Sonumut,Earth,"News Producer @SkyNews / Opinions are my own /  tweets in eng/turkish /IPI Turkey member/ loves rainbows 🌈
instagram: @producer_guldenay",2012-03-15 17:17:59,4391,3530,5509,False,2021-03-27 13:36:39,"Turkish Health Minister Koca gave an exclusive statement to Turkish Haberturk.
On #PfizerBiontech 1/2
🔴5.850 doses… https://t.co/ZJHMgXnfTF",['PfizerBiontech'],Twitter Web App,1,5,False
1436352422818074639,DarQ,Behind You 💀,Deleted @30k - Esoterically Adept and Spiritually Aware - Thread Maker - Civil Disobedience - Non Compliance - #Patriot - Digital Soldier- MMA,2021-08-23 00:45:09,538,1307,5171,False,2021-09-10 15:34:38,"The Shady past of Pfizer...

#vaccine #VaccineMandate #PfizerBioNTech 

https://t.co/ylQBmkTf3z","['vaccine', 'VaccineMandate', 'PfizerBioNTech']",Twitter Web App,1,0,False
1440903515199578112,National Herald,"New Delhi, India","National Herald—founded in 1938 by Jawaharlal Nehru—is a news website and weekly newspaper with a focus on people, governance and current affairs",2014-06-27 05:46:24,108436,327,359,True,2021-09-23 04:59:03,"#US FDA gives nods to booster dose for high-risk adults 
#PfizerBioNTech #COVID19Vaccine 
https://t.co/TpxAetlJVl","['US', 'PfizerBioNTech', 'COVID19Vaccine']",TweetDeck,0,6,False
1338832008538185728,Calvin Swine,"Etobicoke,ON,CANADA","Artist, entrepreneur, educated bum; skills in writing, performing, film, photography; dances, jogs, tennises; loves beautiful music, cries a lot, tears of joy.",2011-03-28 15:03:06,2515,3656,241631,False,2020-12-15 13:03:19,"Bravo Anita for your dedication and hard work taking care of seniors in #LTC.❤️👏🏻👍🏻🙏🏻😷🎄
#PSW #COVID19 #vaccine… https://t.co/urHJaC6cDO","['LTC', 'PSW', 'COVID19', 'vaccine']",Twitter for iPhone,0,0,False
1432532590024699920,B. Nazan Walpoth,"Bern, Schweiz","Ärztin, Kardiologin, #Inselgruppe #Grossrätin Kanton Bern, Frau Herz, Echocardiographie, Dozentin Vorstand VSAO #SPBern, #GRBE #VSAO #SPMigrantInnen",2009-12-20 08:38:22,642,2134,3267,False,2021-08-31 02:35:59,"Limitations of this study include the lack of data on cellular #immunity and on #neutralizingantibodies, as well as… https://t.co/tFjj42TrDJ","['immunity', 'neutralizingantibodies']",Twitter for iPhone,0,0,False
1382278123761192968,Backheel Media,Hong Kong,Multimedia sports content provider with a fan-first philosophy to deliver what they want to see where and how they want to see it.,2021-01-15 04:35:50,156,49,34,False,2021-04-14 10:22:40,"Our founders are now fully vaccinated 💉💉

(Pete’s too shy for a photo this time)

#PfizerBioNTech https://t.co/Xby5Ln3eGT",['PfizerBioNTech'],Twitter for iPhone,0,1,False
1337783770070409218,ILKHA,Türkiye,Official Twitter account of Ilke News Agency /,2015-05-22 08:31:12,4056,6,3,True,2020-12-12 15:38:00,"Coronavirus: Iran reports 8,201 new cases, 221 deaths in the last 24 hours #Iran #coronavirus #PfizerBioNTech… https://t.co/mwDNAdmb7F","['Iran', 'coronavirus', 'PfizerBioNTech']",TweetDeck,3,5,False
1339280155282452483,KatInETex,,Back fighting censors 4 @RealDonaldTrump & to #StopTheSteal 5th Gen Great State of TX - REAL CHEROKEE #FightLikeAFlynn 🇺🇸 💥 #SidneyPowell American Hero #1776,2020-11-21 16:41:56,29,84,3938,False,2020-12-16 18:44:06,@PharmDRogers87 @mhshospital It is the #CCP #PfizerBioNTech Natural Selection Injection to rid the world of… https://t.co/mfiA174ii4,"['CCP', 'PfizerBioNTech']",Twitter Web App,0,0,False
